# FIELD ID_V2.1D ID_V4.0 RA_1       DEC_1     Z_MOSFIRE MASKNAME TARGET id    x       y      ra_2         dec_2       faper_F160W eaper_F160W faper_F140W eaper_F140W f_F160W   e_F160W    w_F160W f_U          e_U         w_U  f_G          e_G         w_G  f_F606W      e_F606W    w_F606W f_R         e_R         w_R  f_I        e_I         w_I  f_F814W     e_F814W    w_F814W f_Z        e_Z        w_Z  f_F125W   e_F125W    w_F125W f_J1        e_J1      w_J1 f_J2      e_J2      w_J2 f_J3        e_J3      w_J3 f_J        e_J       w_J   f_F140W    e_F140W    w_F140W f_H1       e_H1      w_H1 f_H2        e_H2      w_H2 f_H        e_H        w_H  f_K        e_K       w_K  f_Ks        e_Ks       w_Ks f_IRAC1    e_IRAC1   w_IRAC1 f_IRAC2    e_IRAC2   w_IRAC2 f_IRAC3     e_IRAC3  w_IRAC3 f_IRAC4    e_IRAC4  w_IRAC4 tot_cor wmin_ground wmin_hst wmin_irac wmin_wfc3 z_spec star_flag kron_radius a_image b_image theta_J2000 class_star flux_radius fwhm_image flags IRAC1_contam IRAC2_contam IRAC3_contam IRAC4_contam contam_flag f140w_flag use_phot near_star nexp_f125w nexp_f140w nexp_f160w Separation           
  AEGIS 6506     18438   214.892761 52.852108 -1.0      ae3_04   0      18438 24271.1 6200.5 214.89276123 52.852108   2.17441     0.03677385  1.898092    0.05500891  4.647498  0.155195   0.64    0.7919471    0.03886476  0.88 0.7851281    0.02271045  0.92 0.953253     0.05328252 0.68    0.972923    0.02560365  0.97 1.368232   0.0340717   0.91 1.783963    0.08030854 0.68    2.338448   0.07450438 0.78 3.701478  0.08585139 0.68    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  4.217826   0.3328766 0.37  4.056907   0.1175739  0.82    10.83154   0.6316398 0.01 -99.0       -99.0     0.0  4.942169   0.4130147  0.9  -99.0      -99.0     0.0  6.940075    0.5355512  0.86 7.405317   0.16301   0.9     6.514641   0.1794224 0.89    -2.681196   1.859489 0.83    1.359946   1.815931 0.9     1.0496  0.0         0.6448   0.8337    0.6448    -1.0   0         4.28        5.6     3.45    12.5        0.03       5.933       0.0        0     0.032        0.045        -0.139       0.464        0           0          1        0         4.0        6.0        4.0        5.000080055353603E-4 
  AEGIS 5270     14880   214.888687 52.835266 3.4375    ae3_04   1      14880 25137.0 5659.0 214.88868713 52.83526611 1.552415    0.03048349  1.303804    0.0859851   3.088521  0.1046763  0.94    0.001360609  0.03693933  0.88 0.9990932    0.02156997  0.92 1.919892     0.04803213 0.72    1.936861    0.02412882  0.97 2.174413   0.03215151  0.91 2.424186    0.0732792  0.71    2.080002   0.07090178 0.78 2.565082  0.06697252 0.97    1.213215    0.2444406 0.04 1.237855  0.3114038 0.03 1.178442    0.3590865 0.06 1.687532   0.3139708 0.38  2.593912   0.1710669  0.34    5.177718   0.5980923 0.06 -99.0       -99.0     0.01 2.075262   0.3904245  0.94 5.13177    0.6864085 0.04 5.379295    0.5045461  0.84 4.147028   0.1838139 0.84    4.475178   0.1896084 0.81    2.437605    1.877659 0.84    2.352296   1.821989 0.78    1.0665  0.0078      0.3368   0.7845    0.3368    -1.0   0         4.17        5.0     2.94    59.9        0.03       5.481       0.0        0     0.508        0.324        0.913        0.328        1           0          1        0         6.0        4.0        6.0        4.865677800002735E-4 
  AEGIS 4748     13470   214.897736 52.836182 3.302     ae3_04   1      13470 24882.9 5444.8 214.8977356  52.83618164 0.7163849   0.02974997  0.5740203   0.07055254  1.019933  0.07015239 0.99    5.568498E-4  0.03217436  0.88 0.3528557    0.01878806  0.92 0.5630007    0.03979375 0.54    0.6134589   0.02091081  0.97 0.6872052  0.02777466  0.91 0.6660567   0.06055571 0.53    0.7725446  0.06107417 0.78 0.7480798 0.0458766  1.0     3.068863    0.2261208 0.02 -99.0     -99.0     0.01 1.634058    0.3314899 0.04 0.1252626  0.2700094 0.38  0.8172453  0.1004472  0.5     4.96213    0.5490882 0.02 -99.0       -99.0     0.0  0.6030497  0.3333772  0.93 4.744649   0.636609  0.03 1.947894    0.4340485  0.85 1.889559   0.2343257 0.8     2.181483   0.2449273 0.79    3.300165    2.394448 0.79    1.940373   2.315814 0.77    1.0958  3.0E-4      0.5002   0.7662    0.5002    -1.0   0         4.26        3.37    2.32    -60.9       0.02       3.783       0.0        0     1.94         1.315        1.349        1.833        1           0          1        0         6.0        4.0        6.0        0.001560877634890998 
  AEGIS 4499     12933   214.900711 52.83556  -1.0      ae3_04   0      12933 24841.3 5338.4 214.90071106 52.83555984 2.35001     0.02962523  2.697623    0.07035569  3.861505  0.08497532 0.99    2.238639     0.03528165  0.88 2.414899     0.02059562  0.92 2.561812     0.03881818 0.76    2.332909    0.02301647  0.97 2.299206   0.03061292  0.91 2.412423    0.05692446 0.8     2.526075   0.06695377 0.78 4.506864  0.05348825 1.0     6.023062    0.2325973 0.02 -99.0     -99.0     0.0  3.804376    0.3422626 0.03 5.403016   0.2967598 0.38  4.432699   0.1156075  0.5     3.048074   0.5669339 0.03 -99.0       -99.0     0.0  5.172935   0.3701086  0.94 -7.157385  0.6520656 0.02 4.245703    0.4770717  0.85 4.696184   0.156454  0.83    5.059641   0.1717834 0.81    2.429487    1.79035  0.81    4.083271   1.736452 0.78    1.0778  4.0E-4      0.5031   0.7768    0.5031    -1.0   0         3.51        4.66    3.36    80.7        0.03       4.514       0.0        0     0.0          0.0          0.016        0.0070       0           0          1        0         6.0        4.0        6.0        5.90595242844911E-4  
  AEGIS 3631     10447   214.894348 52.821377 3.2308    ae3_04   1      10447 25639.1 4963.1 214.89434814 52.8213768  0.639831    0.02948562  0.5174016   0.07062252  1.049002  0.09337284 1.0     -0.02744998  0.03562127  0.88 0.2277594    0.02070146  0.92 0.390545     0.03856038 0.76    0.4569995   0.02315906  0.97 0.5292068  0.03080727  0.91 0.6548322   0.05770569 0.78    0.5389766  0.06760688 0.78 0.6421357 0.05255981 1.0     0.900032    0.2316311 0.1  3.2593    0.29377   0.08 -2.179113   0.3373015 0.13 0.1084021  0.3006738 0.38  0.848279   0.1157855  0.5     2.410042   0.5639185 0.08 2.068067    0.5566169 0.06 1.557998   0.3763982  0.89 1.301244   0.6486875 0.09 2.449494    0.4879875  0.85 1.387855   0.1666634 0.77    1.499272   0.1829523 0.83    3.557453    1.90897  0.77    3.241851   1.853329 0.83    1.0716  0.0552      0.4993   0.7731    0.4993    -1.0   0         4.57        4.34    2.49    -75.6       0.0        4.486       0.0        0     0.014        0.0080       0.074        0.044        0           0          1        0         6.0        4.0        6.0        7.817683205025455E-4 
  AEGIS 4140     11823   214.915329 52.841618 3.1079    ae3_04   1      11823 24221.3 5170.1 214.91532898 52.84161758 0.8353565   0.03533706  0.5325469   0.07014677  1.557622  0.1078257  0.7     0.0259936    0.03940959  0.88 0.4296024    0.0230007   0.92 0.7520131    0.04793615 0.64    0.7746202   0.02554428  0.97 0.8268687  0.03395982  0.91 0.7961903   0.07063944 0.67    0.7647392  0.07465163 0.78 1.013998  0.0720812  0.73    -99.0       -99.0     0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.01 1.586503   0.3295481 0.38  0.9929976  0.1307971  0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  1.340224   0.4107899  0.94 -99.0      -99.0     0.0  2.484378    0.5331371  0.86 2.038848   0.1766824 0.82    1.762047   0.1942387 0.81    1.393198    2.020858 0.81    -0.4471235 1.962176 0.85    1.0739  0.0         0.5061   0.8087    0.5061    -1.0   0         4.73        3.84    2.48    -43.0       0.01       5.037       0.0        0     0.041        0.055        0.0          -0.026       0           0          1        0         4.0        4.0        4.0        0.0015126253122564408
  AEGIS 3697     10965   214.919144 52.84024  3.1085    ae3_04   1      10965 24194.6 5011.1 214.91914368 52.84024048 1.070468    0.03495825  0.7681547   0.07052317  5.168412  0.2859706  0.71    0.08635934   0.0557666   0.88 0.507347     0.03295422  0.92 0.852996     0.1224954  0.66    1.088791    0.03778371  0.97 1.480327   0.05066245  0.91 1.388633    0.1807678  0.69    1.471948   0.111398   0.78 2.810817  0.1829743  0.76    -99.0       -99.0     0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.0  3.456178   0.4964694 0.38  3.708788   0.3404985  0.5     -99.0      -99.0     0.0  -99.0       -99.0     0.0  6.517318   0.6289447  0.94 -99.0      -99.0     0.0  8.408131    0.8138865  0.86 10.54793   0.9256745 0.82    12.64864   1.192623  0.83    6.687111    2.941423 0.76    9.704269   2.809618 0.86    1.0098  0.0         0.5007   0.7596    0.5007    -1.0   0         5.02        6.45    6.18    -28.9       0.0        10.254      0.0        0     0.923        0.975        3.378        2.124        1           0          1        0         4.0        4.0        4.0        0.0018628462190378849
  AEGIS 2676     8329    214.913208 52.824726 3.4377    ae3_04   1      8329  25042.9 4572.1 214.91320801 52.8247261  1.630267    0.03484941  1.305649    0.07167001  3.196792  0.1222022  0.72    -0.0662051   0.03904465  0.88 0.1601152    0.02275579  0.92 0.3786104    0.05008545 0.65    0.5524855   0.02545115  0.97 0.8392823  0.03399745  0.91 0.7525748   0.07343299 0.69    0.9506633  0.07499353 0.78 1.670345  0.07439174 0.76    -0.1829615  0.2591224 0.03 -99.0     -99.0     0.01 5.751527    0.3803274 0.02 0.9346785  0.3316146 0.37  2.560248   0.1405378  0.48    -7.030668  0.6293    0.01 -99.0       -99.0     0.0  3.958578   0.4155636  0.94 -2.893417  0.7274033 0.02 12.21424    0.5399066  0.79 18.43888   0.1612904 0.8     23.85816   0.1781397 0.83    23.74857    1.828274 0.81    22.71455   1.778312 0.75    1.065   0.0         0.4848   0.7488    0.4848    -1.0   0         4.05        4.73    3.41    -38.9       0.03       5.374       0.0        0     0.034        0.034        0.039        0.088        0           0          1        0         4.0        4.0        4.0        3.606566168278059E-4 
  AEGIS 2102     6875    214.918762 52.822136 3.2339    ae3_04   1      6875  25031.1 4318.0 214.91876221 52.82213593 1.07096     0.03637997  0.9348509   0.06937163  3.005101  0.1706682  0.66    0.1410104    0.04189145  0.88 0.6623336    0.02464421  0.92 0.9990185    0.07020587 0.67    1.240106    0.02780475  0.97 1.46055    0.03726076  0.91 1.579732    0.1054449  0.68    1.61159    0.0808951  0.78 2.107085  0.1076768  0.74    2.840592    0.2624205 0.03 -99.0     -99.0     0.0  4.026545    0.3907487 0.01 1.753321   0.3648176 0.38  2.623179   0.1946559  0.52    -1.861565  0.643672  0.02 -99.0       -99.0     0.0  2.960752   0.4589468  0.94 -99.0      -99.0     0.01 5.070051    0.5942425  0.85 9.198354   0.157007  0.82    12.52045   0.172022  0.83    12.48936    1.801263 0.8     17.06224   1.749982 0.77    1.0416  0.0         0.5174   0.7668    0.5174    -1.0   0         4.4         6.98    3.1     86.4        0.02       7.295       0.0        0     0.0030       0.0020       0.064        -0.0020      0           0          1        0         4.0        4.0        4.0        5.217382019346395E-4 
  AEGIS 1868     6237    214.922394 52.821976 3.4409    ae3_04   1      6237  24953.1 4211.4 214.9223938  52.82197571 1.132075    0.03482226  0.7698762   0.06940555  2.934512  0.1754469  0.72    0.05542276   0.04804155  0.88 0.1801446    0.02801865  0.92 0.5492021    0.06491035 0.67    0.6085337   0.03134427  0.97 0.8586475  0.04169247  0.91 0.8389676   0.09779213 0.68    1.000115   0.09110407 0.78 1.58727   0.1000035  0.74    1.746494    0.3177299 0.02 -99.0     -99.0     0.0  -99.0       -99.0     0.01 1.487585   0.4045383 0.37  1.995638   0.1799099  0.52    8.830511   0.766043  0.02 -99.0       -99.0     0.0  2.18451    0.5007397  0.94 -99.0      -99.0     0.0  6.849353    0.6514047  0.84 9.49219    0.3616154 0.83    13.12722   0.5457885 0.84    19.906      2.204239 0.82    30.07665   2.221634 0.76    1.0371  0.0         0.5169   0.7552    0.5169    -1.0   0         5.53        4.4     3.48    -14.1       0.0        7.123       0.0        2     0.591        0.686        0.273        0.403        1           0          1        0         4.0        4.0        4.0        0.0011310351142938986
  AEGIS 2599     7914    214.946365 52.84687  3.298     ae3_04   1      7914  23252.3 4517.5 214.94636536 52.84687042 1.165748    0.03629772  0.9768161   0.07056965  1.802391  0.1146415  0.66    0.1868398    0.03572883  0.67 0.3943219    0.02089304  0.76 0.7365118    0.04032646 0.62    0.814791    0.02313701  0.78 0.906026   0.03088337  0.71 0.9322167   0.06077634 0.62    1.105867   0.0672648  0.58 1.30084   0.06142434 0.69    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  0.6217325  0.2980476 0.39  1.510278   0.1091094  0.5     -99.0      -99.0     0.0  -99.0       -99.0     0.0  2.025441   0.3686522  0.88 -99.0      -99.0     0.0  4.973103    0.4780825  0.87 4.4524     0.1712103 0.78    4.849138   0.1884299 0.85    7.459966    1.946212 0.85    4.626212   1.885417 0.86    1.0718  0.0         0.5      0.7831    0.5       -1.0   0         4.97        3.38    2.68    -48.5       0.02       4.196       0.0        0     0.173        0.177        0.419        0.602        1           0          1        0         4.0        4.0        4.0        0.001702582703810202 
  AEGIS 1175     5040    214.937759 52.826511 1.4608    ae3_04   1      5040  24384.8 3963.3 214.9377594  52.82651138 10.61545    0.03483325  8.434381    0.06843744  25.2966   0.2261432  0.72    0.5419544    0.04192328  0.84 0.8293276    0.02471259  0.89 1.38359      0.0605842  0.65    1.313449    0.02816939  0.93 2.485127   0.03772082  0.87 3.206679    0.0903874  0.67    4.400841   0.0833154  0.75 15.72833  0.09069027 0.76    15.48851    0.2704474 0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.0  16.92979   0.3717492 0.38  20.09913   0.1630864  0.53    -99.0      -99.0     0.0  -99.0       -99.0     0.0  30.12623   0.4651898  0.96 -99.0      -99.0     0.0  43.95071    0.6015919  0.86 69.70101   0.1530905 0.82    73.90261   0.1677552 0.82    54.70832    1.746474 0.79    36.37336   1.702734 0.8     1.0217  0.0         0.5316   0.7861    0.5316    -1.0   0         3.5         7.8     7.3     -40.7       0.03       7.001       0.0        0     0.0020       0.0030       0.02         0.041        0           0          1        0         4.0        4.0        4.0        0.001621259956998303 
  AEGIS 804      2965    214.935272 52.81749  3.1052    ae3_04   1      2965  24855.8 3681.5 214.93527222 52.81748962 1.312734    0.03540078  0.9907976   0.07814499  1.763481  0.06267755 0.7     0.07492749   0.03286637  0.87 0.5272309    0.01914597  0.91 0.8464187    0.03395329 0.66    0.9061      0.02131467  0.96 0.9789134  0.02821563  0.9  1.042073    0.05198397 0.64    1.148743   0.0619405  0.77 1.074805  0.0511245  0.76    3.433334    0.2304414 0.02 -99.0     -99.0     0.0  -99.0       -99.0     0.0  1.135175   0.2741933 0.38  1.331003   0.1049773  0.41    -99.0      -99.0     0.0  -99.0       -99.0     0.0  3.590611   0.3420807  0.93 -99.0      -99.0     0.0  2.774755    0.4442114  0.86 3.31806    0.15977   0.87    3.398194   0.1754198 0.82    4.01217     1.837114 0.8     5.544558   1.777792 0.79    1.1325  0.0         0.4078   0.7887    0.4078    -1.0   0         3.53        3.0     2.42    64.6        0.06       3.125       0.0        0     0.041        0.029        0.056        0.0          0           0          1        0         4.0        3.0        4.0        0.001449320431025843 
  AEGIS 523      2514    214.939377 52.817368 1.4578    ae3_04   1      2514  24764.7 3563.2 214.93937683 52.81736755 2.601737    0.03589021  2.090385    0.07980384  6.635293  0.181546   0.68    1.266255     0.04150967  0.82 1.443411     0.0244324   0.85 1.301918     0.06520034 0.65    1.64518     0.02769622  0.9  1.97135    0.03691646  0.84 1.665991    0.09980772 0.63    2.641333   0.08163823 0.73 4.807034  0.09822217 0.74    2.208943    0.2655153 0.02 -99.0     -99.0     0.0  -99.0       -99.0     0.0  5.617811   0.3632034 0.38  5.331176   0.2035263  0.39    -99.0      -99.0     0.0  -99.0       -99.0     0.0  8.048137   0.4539516  0.91 -99.0      -99.0     0.0  8.068516    0.5870873  0.86 10.2016    0.1615978 0.85    10.47301   0.1742376 0.84    0.5546669   1.795426 0.77    5.3032     1.731059 0.81    1.0369  0.0         0.391    0.7692    0.391     -1.0   0         3.92        6.07    5.05    -65.5       0.03       6.975       0.0        2     0.085        0.069        7.253        0.194        1           0          1        0         4.0        3.0        4.0        0.0016616863724962367
  AEGIS 807      3038    214.951492 52.829151 3.1033    ae3_04   1      3038  23941.6 3687.0 214.95149231 52.82915115 1.129604    0.03537362  0.8411772   0.06917638  1.838637  0.1141446  0.7     -0.03815965  0.03594212  0.63 0.3025591    0.02102075  0.65 0.4343587    0.04416308 0.57    0.5331585   0.02336741  0.68 0.5597428  0.03102152  0.67 0.5183924   0.06517365 0.6     0.7798643  0.06826446 0.6  0.9498758 0.06206246 0.75    -99.0       -99.0     0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.0  1.116221   0.3023887 0.38  1.369169   0.1125971  0.52    -99.0      -99.0     0.0  -99.0       -99.0     0.0  3.645521   0.3761379  0.96 -99.0      -99.0     0.0  5.854732    0.4892452  0.86 8.331109   0.1804151 0.83    9.329596   0.1984806 0.88    9.757968    2.055375 0.73    3.747253   1.985999 0.91    1.0705  0.0         0.5204   0.7312    0.5204    -1.0   0         5.14        3.32    2.64    -28.4       0.02       4.087       0.0        0     0.091        0.098        0.0060       0.532        1           0          1        0         4.0        4.0        4.0        8.63859834975108E-4  
  AEGIS -9999    1307    214.947769 52.817932 3.436     ae3_04   1      1307  24541.7 3353.5 214.94776917 52.81793213 1.759621    0.03553166  -47.32355   -47.32355   3.681094  0.149338   0.69    -0.03719328  0.03943422  0.65 0.2798216    0.02306472  0.73 0.9245919    0.05495147 0.61    1.120054    0.02592371  0.76 1.508505   0.03435011  0.69 1.76712     0.08304916 0.61    1.665196   0.07564363 0.57 2.676123  0.08242166 0.71    -1.984422   0.2670398 0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.0  2.210614   0.3366236 0.36  -99.0      -99.0      0.0     -99.0      -99.0     0.0  -99.0       -99.0     0.0  5.211512   0.4170181  0.92 -99.0      -99.0     0.0  7.6628      0.5454926  0.86 10.87565   0.1758691 0.85    12.63988   0.1918474 0.79    14.75866    1.985355 0.72    17.19138   1.922514 0.76    1.05    0.0         0.0      0.7192    0.0       -1.0   0         4.67        4.72    3.42    59.9        0.02       5.813       0.0        0     0.073        0.057        0.058        0.075        0           0          1        0         4.0        0.0        4.0        5.965081174725196E-4 
